TIME,CH1,CH2,CH3
-1.046800e-02,47.0312,8.93984,-9.19766
-1.046400e-02,46.4219,8.92109,-9.18984
-1.046000e-02,46.0156,8.91094,-9.18125
-1.045600e-02,45.4688,8.90547,-9.14219
-1.045200e-02,45.1719,8.90078,-9.13594
-1.044800e-02,44.6562,8.89922,-9.14687
-1.044400e-02,44.1094,8.89297,-9.14687
-1.044000e-02,43.6719,8.875,-9.12656
-1.043600e-02,42.9844,8.87266,-9.09141
-1.043200e-02,42.3281,8.85469,-9.07969
-1.042800e-02,42.0469,8.83984,-9.07109
-1.042400e-02,41.8125,8.83984,-9.06328
-1.042000e-02,41.2031,8.83437,-9.06719
-1.041600e-02,40.8594,8.82422,-9.06094
-1.041200e-02,40.5938,8.80547,-9.05078
-1.040800e-02,40.1406,8.79531,-9.04922
-1.040400e-02,39.5625,8.78125,-9.03438
-1.040000e-02,39.125,8.77734,-9.03516
-1.039600e-02,38.8438,8.76719,-9.01094
-1.039200e-02,38.3594,8.74688,-8.99609
-1.038800e-02,37.9375,8.73047,-8.99453
-1.038400e-02,37.5312,8.72969,-8.98594
-1.038000e-02,37.3438,8.73047,-8.97031
-1.037600e-02,37,8.72656,-8.95547
-1.037200e-02,36.6094,8.71172,-8.94375
-1.036800e-02,36.0781,8.68984,-8.93125
-1.036400e-02,35.7812,8.67891,-8.925
-1.036000e-02,35.4219,8.67109,-8.91875
-1.035600e-02,35.0156,8.64922,-8.89844
-1.035200e-02,34.4531,8.64062,-8.89062
-1.034800e-02,33.9531,8.63828,-8.875
-1.034400e-02,33.5938,8.63281,-8.86484
-1.034000e-02,33.1562,8.62422,-8.85469
-1.033600e-02,32.6719,8.60781,-8.85391
-1.033200e-02,32.2188,8.59609,-8.84609
-1.032800e-02,31.7344,8.57969,-8.8375
-1.032400e-02,31.4062,8.56719,-8.81797
-1.032000e-02,30.9219,8.55312,-8.78672
-1.031600e-02,30.3906,8.55547,-8.77109
-1.031200e-02,30.0312,8.54766,-8.77344
-1.030800e-02,29.7031,8.55,-8.77734
-1.030400e-02,29.4219,8.52344,-8.75625
-1.030000e-02,29.0938,8.51094,-8.76094
-1.029600e-02,28.2812,8.50234,-8.75469
-1.029200e-02,28,8.48281,-8.73281
-1.028800e-02,27.5,8.48203,-8.7125
-1.028400e-02,27.2969,8.47656,-8.69766
-1.028000e-02,26.7188,8.47266,-8.6875
-1.027600e-02,26.1562,8.44609,-8.67188
-1.027200e-02,25.9688,8.42969,-8.66328
-1.026800e-02,25.6719,8.41797,-8.66484
-1.026400e-02,25.1562,8.40938,-8.66719
-1.026000e-02,24.75,8.39922,-8.66328
-1.025600e-02,24.4219,8.38516,-8.65156
-1.025200e-02,24.2812,8.38125,-8.64141
-1.024800e-02,23.7969,8.38047,-8.63125
-1.024400e-02,23.5312,8.37109,-8.6125
-1.024000e-02,23.2656,8.35391,-8.60781
-1.023600e-02,22.8594,8.35625,-8.57734
-1.023200e-02,22.5469,8.35234,-8.56328
-1.022800e-02,22.0938,8.33437,-8.57031
-1.022400e-02,21.5625,8.31641,-8.56953
-1.022000e-02,21.2812,8.29922,-8.57734
-1.021600e-02,21.0781,8.28594,-8.56563
-1.021200e-02,20.6719,8.28984,-8.56172
-1.020800e-02,20.2188,8.27969,-8.53516
-1.020400e-02,19.9062,8.27891,-8.52109
-1.020000e-02,19.6094,8.25938,-8.51953
-1.019600e-02,19.25,8.25547,-8.5125
-1.019200e-02,18.9219,8.24531,-8.49219
-1.018800e-02,18.4844,8.25469,-8.49219
-1.018400e-02,18.1562,8.24297,-8.48672
-1.018000e-02,18.0312,8.21875,-8.47656
-1.017600e-02,17.5156,8.20234,-8.45391
-1.017200e-02,17.0625,8.18984,-8.45234
-1.016800e-02,16.8125,8.20391,-8.43984
-1.016400e-02,16.5,8.19375,-8.43516
-1.016000e-02,15.9531,8.18438,-8.42109
-1.015600e-02,15.5938,8.16719,-8.40938
-1.015200e-02,15.1562,8.16563,-8.39531
-1.014800e-02,15,8.14922,-8.39531
-1.014400e-02,14.625,8.13359,-8.38672
-1.014000e-02,14.2656,8.13125,-8.37656
-1.013600e-02,13.7188,8.11719,-8.36016
-1.013200e-02,13.5156,8.09609,-8.35703
-1.012800e-02,13.1094,8.1,-8.33984
-1.012400e-02,12.5156,8.09453,-8.31641
-1.012000e-02,12.2344,8.08047,-8.32422
-1.011600e-02,11.8125,8.0625,-8.32344
-1.011200e-02,11.5469,8.07031,-8.31016
-1.010800e-02,11.0156,8.06953,-8.30391
-1.010400e-02,10.6094,8.05781,-8.28359
-1.010000e-02,10.1875,8.04531,-8.27344
-1.009600e-02,10,8.03203,-8.27266
-1.009200e-02,9.78125,8.00547,-8.25313
-1.008800e-02,9.42188,8.00859,-8.23516
-1.008400e-02,9.17188,7.99688,-8.23516
-1.008000e-02,8.84375,7.96016,-8.22813
-1.007600e-02,8.5,7.94844,-8.2125
-1.007200e-02,8.35938,7.96016,-8.19219
-1.006800e-02,7.96875,7.95234,-8.18203
-1.006400e-02,7.46875,7.94766,-8.17578
-1.006000e-02,7.26562,7.94375,-8.16563
-1.005600e-02,7.07812,7.92734,-8.16797
-1.005200e-02,6.73438,7.90703,-8.16094
-1.004800e-02,6.34375,7.90156,-8.15313
-1.004400e-02,6.01562,7.88906,-8.14922
-1.004000e-02,5.60938,7.88906,-8.12109
-1.003600e-02,5.1875,7.87969,-8.10625
-1.003200e-02,4.95312,7.86484,-8.10469
-1.002800e-02,4.625,7.85469,-8.10078
-1.002400e-02,4.46875,7.84453,-8.09063
-1.002000e-02,4.01562,7.82891,-8.07969
-1.001600e-02,3.60938,7.83906,-8.06641
-1.001200e-02,3.125,7.84219,-8.0625
-1.000800e-02,2.89062,7.82031,-8.06406
-1.000400e-02,2.64062,7.79219,-8.03906
-1.000000e-02,2.28125,7.79609,-8.02187
-9.996000e-03,1.95312,7.79531,-8.01562
-9.992000e-03,1.78125,7.77969,-8.01484
-9.988000e-03,1.53125,7.77969,-8.00156
-9.984000e-03,1.29688,7.77109,-7.99531
-9.980000e-03,0.9375,7.75781,-7.99453
-9.976000e-03,0.78125,7.74922,-7.98828
-9.972000e-03,0.578125,7.75469,-7.98516
-9.968000e-03,0.40625,7.74453,-7.97813
-9.964000e-03,0.25,7.72422,-7.95078
-9.960000e-03,0.15625,7.71641,-7.93594
-9.956000e-03,0.03125,7.72031,-7.93438
-9.952000e-03,-0.125,7.69219,-7.92031
-9.948000e-03,-0.375,7.68672,-7.91406
-9.944000e-03,-0.71875,7.70391,-7.90781
-9.940000e-03,-0.984375,7.69219,-7.90703
-9.936000e-03,-1.32812,7.66328,-7.89531
-9.932000e-03,-1.875,7.64531,-7.87969
-9.928000e-03,-2.35938,7.62734,-7.87266
-9.924000e-03,-2.96875,7.60938,-7.88281
-9.920000e-03,-3.15625,7.60938,-7.87734
-9.916000e-03,-3.35938,7.60469,-7.85859
-9.912000e-03,-3.625,7.59297,-7.83906
-9.908000e-03,-3.78125,7.58516,-7.82578
-9.904000e-03,-3.9375,7.57266,-7.8125
-9.900000e-03,-4.03125,7.57031,-7.81563
-9.896000e-03,-4.17188,7.56172,-7.80547
-9.892000e-03,-4.29688,7.54766,-7.79219
-9.888000e-03,-4.42188,7.53828,-7.76719
-9.884000e-03,-4.5,7.53828,-7.75938
-9.880000e-03,-4.59375,7.52734,-7.75469
-9.876000e-03,-4.84375,7.51719,-7.73906
-9.872000e-03,-5.15625,7.49922,-7.7375
-9.868000e-03,-5.25,7.48281,-7.73125
-9.864000e-03,-5.39062,7.46484,-7.70703
-9.860000e-03,-5.65625,7.46094,-7.69453
-9.856000e-03,-6.01562,7.46875,-7.7
-9.852000e-03,-6.42188,7.45078,-7.68359
-9.848000e-03,-6.60938,7.43984,-7.66172
-9.844000e-03,-7.14062,7.43672,-7.65156
-9.840000e-03,-7.48438,7.42969,-7.65156
-9.836000e-03,-8,7.41172,-7.64297
-9.832000e-03,-8.375,7.4,-7.64141
-9.828000e-03,-8.57812,7.38516,-7.625
-9.824000e-03,-8.8125,7.38203,-7.61953
-9.820000e-03,-9.1875,7.38516,-7.60938
-9.816000e-03,-9.625,7.38203,-7.60313
-9.812000e-03,-10.1875,7.37109,-7.59297
-9.808000e-03,-10.4844,7.35703,-7.58672
-9.804000e-03,-10.8906,7.35313,-7.57656
-9.800000e-03,-11.0938,7.33828,-7.57188
-9.796000e-03,-11.25,7.32891,-7.5625
-9.792000e-03,-11.5,7.31875,-7.54375
-9.788000e-03,-11.7812,7.30625,-7.53359
-9.784000e-03,-11.9062,7.29609,-7.52813
-9.780000e-03,-12.0312,7.28359,-7.52969
-9.776000e-03,-12.4375,7.27422,-7.51953
-9.772000e-03,-12.8281,7.26797,-7.50703
-9.768000e-03,-13.0781,7.25391,-7.50547
-9.764000e-03,-13.5156,7.25703,-7.49766
-9.760000e-03,-13.5156,7.22891,-7.48359
-9.756000e-03,-13.7188,7.23125,-7.47656
-9.752000e-03,-14.1719,7.22969,-7.46094
-9.748000e-03,-14.7031,7.21875,-7.45078
-9.744000e-03,-15.0781,7.20469,-7.44844
-9.740000e-03,-15.4375,7.18906,-7.44844
-9.736000e-03,-15.7969,7.18672,-7.42422
-9.732000e-03,-16.1562,7.18828,-7.40781
-9.728000e-03,-16.4531,7.16641,-7.38984
-9.724000e-03,-16.8594,7.13984,-7.38906
-9.720000e-03,-17.2656,7.12344,-7.38125
-9.716000e-03,-17.5938,7.12188,-7.36484
-9.712000e-03,-18,7.09297,-7.35859
-9.708000e-03,-18.4375,7.08672,-7.34453
-9.704000e-03,-18.8125,7.07734,-7.33438
-9.700000e-03,-19.125,7.08125,-7.3125
-9.696000e-03,-19.4062,7.07891,-7.29609
-9.692000e-03,-19.7031,7.07656,-7.28594
-9.688000e-03,-19.9531,7.06094,-7.26953
-9.684000e-03,-20.2188,7.04219,-7.25391
-9.680000e-03,-20.5156,7.02422,-7.26562
-9.676000e-03,-20.9531,7.00156,-7.25781
-9.672000e-03,-21.5625,7.00781,-7.22969
-9.668000e-03,-21.6562,7.01016,-7.225
-9.664000e-03,-22.0469,6.99375,-7.21094
-9.660000e-03,-22.4219,6.98125,-7.21328
-9.656000e-03,-22.625,6.96563,-7.21953
-9.652000e-03,-23.2812,6.95234,-7.19609
-9.648000e-03,-23.7344,6.95703,-7.18438
-9.644000e-03,-23.9219,6.95469,-7.17578
-9.640000e-03,-24.4062,6.93516,-7.1625
-9.636000e-03,-24.7031,6.93203,-7.14766
-9.632000e-03,-24.8594,6.91172,-7.13594
-9.628000e-03,-25.1875,6.90156,-7.12813
-9.624000e-03,-25.3906,6.88594,-7.1375
-9.620000e-03,-25.75,6.88359,-7.13203
-9.616000e-03,-26.2344,6.87578,-7.09063
-9.612000e-03,-26.5625,6.86328,-7.10313
-9.608000e-03,-26.6562,6.84375,-7.08672
-9.604000e-03,-26.9375,6.83672,-7.07266
-9.600000e-03,-27.1719,6.83359,-7.07031
-9.596000e-03,-27.5469,6.81484,-7.06094
-9.592000e-03,-27.75,6.81484,-7.06406
-9.588000e-03,-28.0625,6.8,-7.04688
-9.584000e-03,-28.2344,6.80703,-7.03828
-9.580000e-03,-28.4688,6.79297,-7.02656
-9.576000e-03,-28.6875,6.77188,-7.00391
-9.572000e-03,-29.1562,6.76172,-6.98984
-9.568000e-03,-29.4844,6.75781,-6.98984
-9.564000e-03,-29.7656,6.74609,-6.98516
-9.560000e-03,-30.1406,6.72891,-6.97266
-9.556000e-03,-30.5781,6.71484,-6.95469
-9.552000e-03,-30.875,6.72188,-6.93281
-9.548000e-03,-31.1875,6.71484,-6.925
-9.544000e-03,-31.7344,6.69688,-6.91484
-9.540000e-03,-31.7656,6.68828,-6.91016
-9.536000e-03,-32.3438,6.67813,-6.88828
-9.532000e-03,-32.7031,6.67891,-6.88125
-9.528000e-03,-33.2656,6.66016,-6.87813
-9.524000e-03,-33.4844,6.64609,-6.87734
-9.520000e-03,-33.8906,6.64453,-6.86563
-9.516000e-03,-34.2812,6.62344,-6.84688
-9.512000e-03,-34.375,6.60938,-6.84063
-9.508000e-03,-34.7812,6.59297,-6.8375
-9.504000e-03,-35.1406,6.58984,-6.82266
-9.500000e-03,-35.5,6.58359,-6.81094
-9.496000e-03,-35.7812,6.57344,-6.8
-9.492000e-03,-36.2344,6.56875,-6.77969
-9.488000e-03,-36.7969,6.57266,-6.77813
-9.484000e-03,-37.0938,6.55859,-6.76953
-9.480000e-03,-37.4062,6.54219,-6.76797
-9.476000e-03,-37.7344,6.51406,-6.7625
-9.472000e-03,-37.8125,6.52031,-6.74375
-9.468000e-03,-38.1406,6.49531,-6.72969
-9.464000e-03,-38.5156,6.475,-6.70938
-9.460000e-03,-38.9219,6.46484,-6.70469
-9.456000e-03,-39.3125,6.44922,-6.69844
-9.452000e-03,-39.6562,6.44297,-6.70078
-9.448000e-03,-39.9844,6.43906,-6.69688
-9.444000e-03,-40.2188,6.44063,-6.68438
-9.440000e-03,-40.4688,6.42734,-6.67891
-9.436000e-03,-40.7344,6.42266,-6.67109
-9.432000e-03,-40.875,6.43125,-6.65078
-9.428000e-03,-41.3906,6.40703,-6.63047
-9.424000e-03,-41.6875,6.38594,-6.63359
-9.420000e-03,-41.9531,6.37578,-6.63047
-9.416000e-03,-42.3281,6.36953,-6.62344
-9.412000e-03,-42.625,6.36563,-6.6
-9.408000e-03,-43.0938,6.35313,-6.59297
-9.404000e-03,-43.5,6.35156,-6.57266
-9.400000e-03,-43.875,6.34297,-6.55703
-9.396000e-03,-44.1562,6.32578,-6.53438
-9.392000e-03,-44.6094,6.31484,-6.53828
-9.388000e-03,-44.8906,6.29531,-6.53672
-9.384000e-03,-45.2031,6.28516,-6.53203
-9.380000e-03,-45.625,6.27813,-6.51562
-9.376000e-03,-45.8125,6.25781,-6.49844
-9.372000e-03,-46.3125,6.24766,-6.49375
-9.368000e-03,-46.4688,6.25156,-6.49219
-9.364000e-03,-46.8281,6.24141,-6.47109
-9.360000e-03,-47.0469,6.22813,-6.45312
-9.356000e-03,-47.6562,6.21953,-6.43516
-9.352000e-03,-48.0938,6.20547,-6.42891
-9.348000e-03,-48.4531,6.18281,-6.41641
-9.344000e-03,-48.7188,6.19063,-6.40391
-9.340000e-03,-49.1875,6.17109,-6.38828
-9.336000e-03,-49.4844,6.16094,-6.38438
-9.332000e-03,-49.8125,6.15859,-6.37656
-9.328000e-03,-50.25,6.15234,-6.37813
-9.324000e-03,-50.8125,6.14062,-6.35938
-9.320000e-03,-51.0625,6.13203,-6.34922
-9.316000e-03,-51.5469,6.12656,-6.3375
-9.312000e-03,-52.2031,6.11406,-6.32734
-9.308000e-03,-52.375,6.10938,-6.31719
-9.304000e-03,-52.7188,6.1,-6.31328
-9.300000e-03,-53.1406,6.08125,-6.30703
-9.296000e-03,-53.5,6.07344,-6.29453
-9.292000e-03,-53.9062,6.06563,-6.29453
-9.288000e-03,-54.0781,6.06563,-6.29922
-9.284000e-03,-54.5625,6.05313,-6.28828
-9.280000e-03,-54.8125,6.03906,-6.25781
-9.276000e-03,-55.1719,6.02109,-6.24453
-9.272000e-03,-55.7031,6.02266,-6.24375
-9.268000e-03,-55.9688,6.01016,-6.22344
-9.264000e-03,-56.2344,6.00391,-6.20781
-9.260000e-03,-56.4688,5.97813,-6.20156
-9.256000e-03,-56.7031,5.96406,-6.19766
-9.252000e-03,-57.1562,5.94766,-6.16719
-9.248000e-03,-57.6094,5.94766,-6.16875
-9.244000e-03,-57.9219,5.9375,-6.16016
-9.240000e-03,-58.2969,5.92969,-6.16016
-9.236000e-03,-58.7031,5.90234,-6.14609
-9.232000e-03,-59.1875,5.88906,-6.13047
-9.228000e-03,-59.4844,5.88672,-6.10156
-9.224000e-03,-59.9688,5.87891,-6.10391
-9.220000e-03,-60.4062,5.85781,-6.09141
-9.216000e-03,-60.6094,5.84141,-6.07969
-9.212000e-03,-60.9688,5.81953,-6.05469
-9.208000e-03,-61.5156,5.80469,-6.04453
-9.204000e-03,-61.9219,5.78516,-6.03516
-9.200000e-03,-62.3906,5.77734,-6.01875
-9.196000e-03,-62.875,5.76094,-6.00625
-9.192000e-03,-63.1406,5.75625,-6
-9.188000e-03,-63.4219,5.75234,-5.98984
-9.184000e-03,-63.7812,5.74063,-5.98203
-9.180000e-03,-63.9531,5.71563,-5.96016
-9.176000e-03,-64.2969,5.69766,-5.94375
-9.172000e-03,-64.625,5.69531,-5.93359
-9.168000e-03,-65.1562,5.68906,-5.93281
-9.164000e-03,-65.6406,5.66484,-5.91719
-9.160000e-03,-65.8906,5.65938,-5.89219
-9.156000e-03,-66.2656,5.64922,-5.88281
-9.152000e-03,-66.7812,5.64531,-5.8625
-9.148000e-03,-67.2031,5.625,-5.83984
-9.144000e-03,-67.6875,5.60859,-5.82812
-9.140000e-03,-68.0938,5.59453,-5.82344
-9.136000e-03,-68.2812,5.58438,-5.81484
-9.132000e-03,-68.7656,5.57188,-5.80156
-9.128000e-03,-69.1406,5.55703,-5.77734
-9.124000e-03,-69.5781,5.55703,-5.75469
-9.120000e-03,-70.0312,5.52891,-5.74453
-9.116000e-03,-70.5938,5.50703,-5.73203
-9.112000e-03,-71.0156,5.50859,-5.72969
-9.108000e-03,-71.6562,5.48594,-5.71328
-9.104000e-03,-72.1875,5.47813,-5.68281
-9.100000e-03,-72.625,5.45391,-5.67969
-9.096000e-03,-72.9688,5.44375,-5.65703
-9.092000e-03,-73.4531,5.43516,-5.63203
-9.088000e-03,-73.8594,5.41328,-5.62266
-9.084000e-03,-74.3438,5.40156,-5.61641
-9.080000e-03,-74.6719,5.38516,-5.60781
-9.076000e-03,-75,5.36094,-5.58594
-9.072000e-03,-75.1875,5.34844,-5.57969
-9.068000e-03,-75.6094,5.3375,-5.56094
-9.064000e-03,-76.2031,5.32188,-5.53516
-9.060000e-03,-76.5312,5.29766,-5.52344
-9.056000e-03,-76.8125,5.28359,-5.52266
-9.052000e-03,-77.3594,5.28359,-5.50078
-9.048000e-03,-78,5.26875,-5.48672
-9.044000e-03,-78.5312,5.26094,-5.46563
-9.040000e-03,-79.125,5.24609,-5.4625
-9.036000e-03,-79.5938,5.21016,-5.43906
-9.032000e-03,-80.0781,5.2125,-5.425
-9.028000e-03,-80.5156,5.20781,-5.40859
-9.024000e-03,-81.0469,5.18359,-5.40156
-9.020000e-03,-81.2969,5.14531,-5.38438
-9.016000e-03,-81.9062,5.13047,-5.37656
-9.012000e-03,-82.5781,5.1125,-5.36016
-9.008000e-03,-82.9531,5.11016,-5.34609
-9.004000e-03,-83.5938,5.1,-5.32344
-9.000000e-03,-83.9375,5.09609,-5.31563
-8.996000e-03,-84.4219,5.08594,-5.3
-8.992000e-03,-85.0781,5.06953,-5.27656
-8.988000e-03,-85.4844,5.04922,-5.25625
-8.984000e-03,-85.8438,5.04531,-5.24063
-8.980000e-03,-86.3281,5.01562,-5.22891
-8.976000e-03,-86.7344,4.99688,-5.2
-8.972000e-03,-87.2656,4.98906,-5.20156
-8.968000e-03,-87.8594,4.97813,-5.19375
-8.964000e-03,-88.2812,4.95156,-5.18516
-8.960000e-03,-88.6406,4.93594,-5.15313
-8.956000e-03,-89.1406,4.91406,-5.13047
-8.952000e-03,-89.6875,4.90703,-5.11641
-8.948000e-03,-90.2969,4.89375,-5.10859
-8.944000e-03,-90.5938,4.89062,-5.10234
-8.940000e-03,-91.0781,4.875,-5.08047
-8.936000e-03,-91.5156,4.84844,-5.07422
-8.932000e-03,-91.8438,4.83203,-5.05625
-8.928000e-03,-92.1875,4.81797,-5.02891
-8.924000e-03,-92.5938,4.79531,-5.01875
-8.920000e-03,-93.0625,4.775,-4.99297
-8.916000e-03,-93.5938,4.75859,-4.98438
-8.912000e-03,-94.1719,4.75078,-4.97031
-8.908000e-03,-94.625,4.725,-4.95156
-8.904000e-03,-95.1875,4.7125,-4.92578
-8.900000e-03,-95.625,4.69375,-4.91563
-8.896000e-03,-96.2812,4.68594,-4.91172
-8.892000e-03,-96.7969,4.67031,-4.89062
-8.888000e-03,-97.2188,4.65156,-4.86875
-8.884000e-03,-97.7031,4.64766,-4.85
-8.880000e-03,-98.0156,4.625,-4.83203
-8.876000e-03,-98.5469,4.60859,-4.81797
-8.872000e-03,-99,4.58828,-4.80781
-8.868000e-03,-99.7344,4.5625,-4.79141
-8.864000e-03,-100.188,4.55625,-4.77969
-8.860000e-03,-100.516,4.55,-4.77188
-8.856000e-03,-101,4.52969,-4.76328
-8.852000e-03,-101.516,4.50547,-4.74453
-8.848000e-03,-101.938,4.47734,-4.72109
-8.844000e-03,-102.375,4.45625,-4.70078
-8.840000e-03,-102.75,4.4625,-4.67344
-8.836000e-03,-103.344,4.44219,-4.66797
-8.832000e-03,-103.703,4.41797,-4.65391
-8.828000e-03,-104.156,4.41016,-4.63125
-8.824000e-03,-104.453,4.41016,-4.62969
-8.820000e-03,-104.781,4.39141,-4.61094
-8.816000e-03,-105.266,4.37344,-4.59844
-8.812000e-03,-105.594,4.36484,-4.57188
-8.808000e-03,-106.266,4.35469,-4.56016
-8.804000e-03,-106.641,4.33203,-4.55156
-8.800000e-03,-106.953,4.31016,-4.53203
-8.796000e-03,-107.281,4.27969,-4.51094
-8.792000e-03,-107.781,4.26172,-4.49922
-8.788000e-03,-108.172,4.25312,-4.46875
-8.784000e-03,-108.625,4.2375,-4.45469
-8.780000e-03,-109.203,4.23516,-4.44688
-8.776000e-03,-109.734,4.21484,-4.42656
-8.772000e-03,-110.453,4.19219,-4.41563
-8.768000e-03,-110.812,4.18281,-4.4
-8.764000e-03,-111.031,4.16563,-4.37578
-8.760000e-03,-111.359,4.15625,-4.36484
-8.756000e-03,-111.891,4.14141,-4.35859
-8.752000e-03,-112.453,4.13125,-4.34219
-8.748000e-03,-113.016,4.11953,-4.31797
-8.744000e-03,-113.625,4.09453,-4.30391
-8.740000e-03,-114.062,4.07422,-4.30156
-8.736000e-03,-114.516,4.0625,-4.27969
-8.732000e-03,-115,4.04375,-4.27109
-8.728000e-03,-115.625,4.03359,-4.25781
-8.724000e-03,-115.906,4.02422,-4.25156
-8.720000e-03,-116.422,4.01719,-4.24531
-8.716000e-03,-116.797,3.98516,-4.2125
-8.712000e-03,-117.172,3.97266,-4.20078
-8.708000e-03,-117.656,3.95469,-4.18047
-8.704000e-03,-118.188,3.94297,-4.15781
-8.700000e-03,-118.578,3.91797,-4.14609
-8.696000e-03,-118.75,3.9125,-4.13984
-8.692000e-03,-119.281,3.91016,-4.10547
-8.688000e-03,-119.672,3.86172,-4.08281
-8.684000e-03,-119.953,3.8375,-4.05625
-8.680000e-03,-120.297,3.81016,-4.04844
-8.676000e-03,-120.703,3.80703,-4.03984
-8.672000e-03,-121.031,3.80469,-4.01328
-8.668000e-03,-121.641,3.79688,-4.01797
-8.664000e-03,-121.906,3.76641,-4.00312
-8.660000e-03,-122.328,3.76016,-3.98125
-8.656000e-03,-122.844,3.74766,-3.94844
-8.652000e-03,-123.203,3.72344,-3.93672
-8.648000e-03,-123.656,3.7125,-3.92656
-8.644000e-03,-124.188,3.69844,-3.91563
-8.640000e-03,-124.641,3.68203,-3.89141
-8.636000e-03,-125,3.66797,-3.86719
-8.632000e-03,-125.406,3.65625,-3.85938
-8.628000e-03,-125.734,3.63203,-3.84453
-8.624000e-03,-125.984,3.62344,-3.84453
-8.620000e-03,-126.469,3.61719,-3.83125
-8.616000e-03,-126.672,3.60078,-3.80703
-8.612000e-03,-126.859,3.57344,-3.79688
-8.608000e-03,-127.109,3.5625,-3.77188
-8.604000e-03,-127.469,3.54688,-3.75313
-8.600000e-03,-127.719,3.54297,-3.74766
-8.596000e-03,-128.25,3.53203,-3.73281
-8.592000e-03,-128.75,3.51016,-3.70469
-8.588000e-03,-129.141,3.4875,-3.68906
-8.584000e-03,-129.391,3.47188,-3.67656
-8.580000e-03,-129.719,3.45547,-3.67188
-8.576000e-03,-130.312,3.44531,-3.65781
-8.572000e-03,-130.609,3.44453,-3.63594
-8.568000e-03,-131.062,3.43281,-3.63203
-8.564000e-03,-131.344,3.41094,-3.61953
-8.560000e-03,-131.781,3.40234,-3.59688
-8.556000e-03,-132,3.37969,-3.58047
-8.552000e-03,-132.344,3.34766,-3.56875
-8.548000e-03,-132.953,3.33359,-3.55469
-8.544000e-03,-133.328,3.32344,-3.54063
-8.540000e-03,-133.734,3.30234,-3.52266
-8.536000e-03,-134.094,3.28672,-3.49375
-8.532000e-03,-134.5,3.27578,-3.48125
-8.528000e-03,-134.844,3.24219,-3.47969
-8.524000e-03,-135.25,3.2375,-3.46094
-8.520000e-03,-135.609,3.22344,-3.44531
-8.516000e-03,-135.891,3.21797,-3.44531
-8.512000e-03,-136.328,3.21484,-3.42422
-8.508000e-03,-136.672,3.20156,-3.39844
-8.504000e-03,-137.234,3.18672,-3.37813
-8.500000e-03,-137.625,3.17422,-3.36953
-8.496000e-03,-138.031,3.15078,-3.35938
-8.492000e-03,-138.359,3.12422,-3.33672
-8.488000e-03,-138.688,3.13047,-3.32969
-8.484000e-03,-139.047,3.10625,-3.31328
-8.480000e-03,-139.375,3.07344,-3.29297
-8.476000e-03,-139.547,3.06094,-3.27422
-8.472000e-03,-139.875,3.05469,-3.26641
-8.468000e-03,-140.234,3.02891,-3.25625
-8.464000e-03,-140.688,3.02656,-3.23594
-8.460000e-03,-140.938,3.02188,-3.21484
-8.456000e-03,-141.281,3.00781,-3.20703
-8.452000e-03,-141.688,2.98359,-3.19531
-8.448000e-03,-142.266,2.96172,-3.17891
-8.444000e-03,-142.719,2.95391,-3.16641
-8.440000e-03,-143.25,2.94375,-3.16719
-8.436000e-03,-143.453,2.93516,-3.15859
-8.432000e-03,-143.844,2.93047,-3.14062
-8.428000e-03,-144.125,2.91719,-3.12188
-8.424000e-03,-144.344,2.89844,-3.11797
-8.420000e-03,-144.859,2.86953,-3.10547
-8.416000e-03,-145.312,2.8625,-3.08594
-8.412000e-03,-145.719,2.85781,-3.06563
-8.408000e-03,-146,2.85,-3.04688
-8.404000e-03,-146.375,2.83359,-3.03281
-8.400000e-03,-146.766,2.82578,-3.01484
-8.396000e-03,-147.094,2.80547,-3.01172
-8.392000e-03,-147.641,2.78438,-2.99219
-8.388000e-03,-147.953,2.775,-2.97969
-8.384000e-03,-148.109,2.74844,-2.96563
-8.380000e-03,-148.797,2.73438,-2.94375
-8.376000e-03,-149.422,2.72031,-2.93672
-8.372000e-03,-149.812,2.67734,-2.92344
-8.368000e-03,-150.188,2.67109,-2.89844
-8.364000e-03,-150.219,2.66875,-2.88828
-8.360000e-03,-150.438,2.66875,-2.87188
-8.356000e-03,-150.953,2.65703,-2.8625
-8.352000e-03,-151.328,2.62813,-2.84609
-8.348000e-03,-151.656,2.60391,-2.83203
-8.344000e-03,-152.016,2.60625,-2.81328
-8.340000e-03,-152.547,2.58984,-2.80703
-8.336000e-03,-152.984,2.57578,-2.79141
-8.332000e-03,-153.281,2.55938,-2.77891
-8.328000e-03,-153.641,2.55078,-2.75781
-8.324000e-03,-154,2.54063,-2.75234
-8.320000e-03,-154.406,2.53438,-2.73984
-8.316000e-03,-154.703,2.5125,-2.71953
-8.312000e-03,-154.891,2.48203,-2.70938
-8.308000e-03,-155.109,2.47344,-2.71172
-8.304000e-03,-155.359,2.45156,-2.67891
-8.300000e-03,-155.953,2.44766,-2.65703
-8.296000e-03,-156.234,2.4375,-2.65234
