TIME,Uedf,IL,IR,Us
3.645000e-02,-276,-4.2,-3.4,-294
3.646000e-02,-276,-4.2,-3.4,-294
3.647000e-02,-270,-4.4,-3.2,-288
3.648000e-02,-270,-4.2,-3.6,-288
3.649000e-02,-264,-4.4,-3.4,-288
3.650000e-02,-270,-4,-3.4,-288
3.651000e-02,-270,-4,-3.4,-288
3.652000e-02,-276,-4.4,-3.2,-288
3.653000e-02,-270,-4.6,-3.4,-288
3.654000e-02,-270,-4.4,-3.4,-294
3.655000e-02,-264,-4.2,-3.4,-288
3.656000e-02,-270,-4.6,-3.2,-288
3.657000e-02,-264,-4.4,-3.4,-282
3.658000e-02,-264,-4.4,-3.4,-282
3.659000e-02,-270,-4.4,-3.4,-288
3.660000e-02,-264,-4.4,-3.2,-282
3.661000e-02,-270,-4.4,-3.2,-276
3.662000e-02,-270,-4.6,-3.4,-288
3.663000e-02,-258,-4.4,-3.4,-282
3.664000e-02,-270,-4.4,-3.4,-288
3.665000e-02,-264,-4.4,-3.2,-288
3.666000e-02,-264,-4.4,-3.4,-288
3.667000e-02,-264,-4.6,-3.4,-282
3.668000e-02,-264,-4.6,-3.4,-282
3.669000e-02,-264,-4.4,-3.2,-288
3.670000e-02,-258,-4.6,-3.2,-270
3.671000e-02,-258,-4.6,-3.2,-282
3.672000e-02,-258,-4.6,-3.2,-288
3.673000e-02,-258,-4.6,-3.2,-282
3.674000e-02,-258,-4.4,-3.2,-282
3.675000e-02,-258,-4.8,-3.2,-276
3.676000e-02,-258,-4.8,-3.2,-276
3.677000e-02,-258,-4.8,-3.2,-276
